User,Gender,AgeGroup,Hobbies,Profession,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25
2543,Female,30-50,Indoors,IT Professional,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,884518,13544734,3171362,1163153
2544,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2545,Female,30-50,Indoors,IT Professional,7669807,1559655,6443289,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2546,Female,18-30,Indoors,Student,1559655,6443289,7669807,9135603,6324076,11781190,11388684,4573768,2275891,1629582,6502910,2596677,1024587,892315,1758811,4116862,5324390,1293971,3171362,1163153,2475239,3427815,11049346,8036406,6133638
2547,Male,50+,Indoors,Contractor,7240753,835683,13544734,5311947,5521358,7778720,10986404,33449,6451873,8232938,4082771,9216587,10659884,2671651,1741540,1559655,6443289,5346428,11041854,10791419,13012773,1910856,5698987,1021297,4666481
2548,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2549,Female,30-50,Indoors,IT Professional,1559655,6443289,7669807,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2550,Male,50+,Indoors,Contractor,7778720,835683,5521358,4277052,1910856,4082771,9216587,33449,6451873,8232938,5698987,5311947,10659884,2671651,13544734,1559655,6443289,5346428,11041854,10791419,13012773,10986404,1741540,1021297,7876831
2551,Male,50+,Outdoors,Contractor,1816056,2518768,831715,2082415,4983622,3811042,5944112,124277,1690388,6956281,11433316,11150622,8696863,511016,6839434,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,4737648,3386165
2552,Female,30-50,Indoors,IT Professional,270032,1819387,1006796,4766309,835683,884518,11708663,7240753,9216587,13544734,1910856,8310025,5346428,10659884,6451873,1559655,6443289,11041854,33449,10986404,5311947,13012773,2671651,1021297,1615614
2553,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
2554,Male,50+,Indoors,Contractor,270032,1819387,1006796,835683,884518,4766309,10986404,9216587,6451873,7240753,13544734,11708663,8310025,10659884,5346428,1559655,6443289,33449,11041854,1910856,5311947,2671651,13012773,1021297,1615614
2555,Female,18-30,Indoors,Student,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
2556,Female,30-50,Indoors,IT Professional,7778720,835683,4277052,5521358,4082771,9216587,8232938,33449,5311947,2671651,1910856,13544734,13012773,10659884,1741540,1559655,6443289,6451873,11041854,5346428,10791419,5698987,10986404,1021297,7876831
2557,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2558,Male,50+,Outdoors,Contractor,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
2559,Male,50+,Indoors,Contractor,3386165,1816056,831715,2518768,4983622,5944112,4737648,124277,1690388,6956281,11433316,11150622,8696863,6839434,511016,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,3811042,3700753
2560,Male,50+,Outdoors,Contractor,4737648,10065428,4546014,511016,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,8696863
2561,Male,30-50,Outdoors,IT Professional,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
2562,Male,50+,Indoors,Contractor,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
2563,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2564,Female,30-50,Outdoors,IT Professional,1559655,6443289,7669807,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638
2565,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2566,Female,30-50,Outdoors,IT Professional,835683,5521358,4277052,6451873,4082771,13544734,9216587,33449,5346428,10986404,1910856,5311947,13012773,8232938,10659884,1559655,6443289,124277,11041854,1021297,10791419,2671651,5698987,1741540,7778720
2567,Male,50+,Outdoors,Contractor,1559655,6443289,7669807,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2568,Male,30-50,Outdoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2569,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2570,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2571,Male,30-50,Indoors,IT Professional,5698987,1327341,13544734,6451873,8232938,5311947,10986404,8696863,5346428,12747133,10659884,2671651,6956281,5359984,1741540,1559655,6443289,11041854,124277,33449,10791419,511016,13012773,1021297,1910856
2572,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2573,Male,30-50,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2574,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2575,Female,30-50,Outdoors,IT Professional,7658608,13012773,10659884,6451873,5359984,1741540,7424682,4983622,5346428,1021297,3700753,10791419,2437142,6956281,831715,1559655,6443289,11041854,124277,33449,511016,3386165,6839434,8696863,3332725
2576,Male,18-30,Outdoors,Student,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
2577,Male,30-50,Indoors,IT Professional,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2578,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2579,Male,50+,Outdoors,Contractor,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
2580,Male,30-50,Outdoors,IT Professional,1559655,6443289,7669807,9135603,6324076,6896055,11388684,2275891,4573768,6502910,2596677,1024587,1629582,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638
2581,Female,30-50,Outdoors,IT Professional,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2582,Male,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2583,Female,30-50,Outdoors,IT Professional,511016,6839434,4546014,12285424,33449,1690388,3648305,3918124,7023946,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11049346,8036406,6133638,10065428
2584,Female,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2585,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2586,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2587,Female,30-50,Indoors,IT Professional,4737648,511016,10065428,4546014,6839434,10072787,13644495,3918124,3648305,12291609,11041854,9532785,33449,11433316,1690388,1559655,6443289,8286890,193652,7023946,3427815,124277,8036406,6133638,8696863
2588,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2589,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2590,Female,30-50,Indoors,IT Professional,7778720,835683,4277052,5521358,4082771,9216587,8232938,33449,5311947,2671651,1910856,13544734,13012773,10659884,1741540,1559655,6443289,6451873,11041854,5346428,10791419,5698987,10986404,1021297,7876831
2591,Female,30-50,Outdoors,IT Professional,6839434,4546014,3648305,33449,11041854,11433316,10072787,3918124,8286890,124277,12291609,12285424,9532785,1690388,13644495,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
2592,Male,30-50,Outdoors,IT Professional,4856177,9164087,6324076,9332217,3078963,6230399,2495446,884518,835683,1615614,4766309,5657126,6451873,9216587,13012773,1559655,6443289,11041854,33449,1021297,13544734,1910856,10986404,2671651,11781190
2593,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2594,Female,18-30,Outdoors,Student,2599807,9164087,4951277,11781190,7487418,9332217,2495446,2045991,1559655,6443289,7669807,1021297,835683,6451873,13218693,6324076,6230399,9135603,4924314,1910856,8351884,13544734,884518,8403711,1615614
2595,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2596,Female,18-30,Outdoors,Student,7669807,2045991,6324076,835683,1559655,6443289,7487418,1021297,11781190,9135603,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2597,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2598,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2599,Female,18-30,Outdoors,Student,7487418,8403711,4951277,13218693,7669807,6324076,884518,2599807,11781190,9164087,8351884,2045991,2495446,13544734,1559655,6443289,4924314,835683,1910856,6230399,1021297,9332217,6451873,9135603,1615614
2600,Male,30-50,Outdoors,IT Professional,1559655,6443289,11781190,6324076,7669807,835683,9135603,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2601,Female,18-30,Indoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
2602,Male,30-50,Outdoors,Professor,1559655,6443289,7669807,9135603,6324076,1629582,1758811,11781190,11388684,4573768,2275891,892315,6502910,2596677,1024587,2475239,4116862,5324390,1293971,3171362,1163153,3427815,11049346,8036406,6133638
2603,Female,30-50,Outdoors,Professor,6839434,4546014,10072787,3648305,11041854,9532785,13644495,3918124,8286890,12291609,124277,33449,12285424,11433316,1690388,1559655,6443289,7136371,193652,7023946,3427815,11049346,8036406,6133638,511016
2604,Male,30-50,Indoors,Professor,1559655,6443289,1629582,7669807,1758811,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638
2605,Female,30-50,Outdoors,Professor,1559655,6443289,7669807,9135603,6324076,11781190,11388684,4573768,2275891,1629582,6502910,2596677,1024587,892315,1758811,4116862,5324390,1293971,3171362,1163153,2475239,3427815,11049346,8036406,6133638
2606,Male,50+,Indoors,Contractor,8015926,3700753,9710358,3386165,4983622,5944112,4737648,124277,1816056,6956281,11433316,831715,8696863,6839434,511016,1559655,6443289,193652,2518768,12291609,11041854,33449,9532785,3811042,6207373
2607,Male,30-50,Outdoors,Professor,1559655,6443289,7669807,9135603,6324076,1629582,11781190,1758811,835683,4573768,892315,2275891,6502910,2596677,1024587,2475239,4116862,5324390,1293971,3171362,1163153,3427815,11049346,8036406,6133638
2608,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2609,Female,18-30,Outdoors,Student,1559655,6443289,7669807,9135603,1629582,6324076,11781190,11388684,4573768,2275891,892315,6502910,2596677,1024587,1758811,4116862,5324390,1293971,3171362,1163153,2475239,3427815,11049346,8036406,6133638
2610,Female,30-50,Outdoors,Professor,4737648,511016,10065428,6839434,4546014,10072787,13644495,3918124,11041854,12291609,3648305,9532785,33449,11433316,1690388,1559655,6443289,8286890,193652,7023946,3427815,124277,8036406,6133638,8696863
2611,Female,30-50,Outdoors,Professor,7658608,10791419,10659884,6451873,5359984,13012773,2437142,3700753,5346428,4983622,7424682,1741540,8696863,3386165,6956281,1559655,6443289,831715,124277,6839434,11041854,33449,1021297,511016,3332725
2612,Male,50+,Outdoors,Contractor,6956281,2082415,11150622,511016,11433316,8696863,3811042,124277,7023946,11041854,9532785,4737648,1690388,6839434,4546014,1559655,6443289,193652,8286890,12291609,3427815,33449,8036406,6133638,4305103
2613,Male,30-50,Indoors,Professor,1559655,6443289,7669807,1629582,1758811,3918124,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638
2614,Male,50+,Outdoors,Contractor,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
2615,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2616,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2617,Female,50+,Indoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2618,Male,50+,Indoors,Contractor,7778720,835683,5521358,4277052,1910856,4082771,9216587,33449,6451873,8232938,5698987,5311947,10659884,2671651,13544734,1559655,6443289,5346428,11041854,10791419,13012773,10986404,1741540,1021297,7876831
2619,Female,18-30,Indoors,Student,1559655,6443289,7669807,9135603,6324076,11781190,835683,1021297,7487418,892315,6502910,2275891,1758811,2596677,1024587,2475239,4116862,5324390,1293971,3171362,1163153,3427815,11049346,8036406,6133638
2620,Female,18-30,Outdoors,Student,6324076,1559655,6443289,7669807,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2621,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2622,Female,30-50,Indoors,Professor,2045991,7487418,1559655,6443289,1021297,6324076,835683,7669807,11781190,9135603,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2623,Male,30-50,Indoors,Professor,7669807,1559655,6443289,9135603,6324076,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,1629582,2495446,9332217,6451873,2599807,9164087,4924314,8351884,1910856,1758811,13544734,884518
2624,Female,30-50,Indoors,Professor,7807956,6451873,10791419,5346428,305478,7424682,2437142,4983622,2518768,831715,3700753,1021297,511016,8696863,6207373,1559655,6443289,124277,12291609,6956281,11041854,33449,3386165,6839434,5359984
2625,Male,30-50,Outdoors,Professor,11708663,7240753,2271256,835683,4082771,8310025,13012773,9216587,6451873,1910856,13544734,5521358,1021297,5346428,10659884,1559655,6443289,11041854,33449,2671651,5311947,10986404,8232938,10791419,4766309
2626,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2627,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2628,Male,18-30,Outdoors,Student,1559655,6443289,7669807,6324076,9135603,11781190,835683,1021297,7487418,2045991,4951277,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,8351884,1910856,13544734,884518,8403711,1615614
2629,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2630,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
2631,Female,30-50,Indoors,Professor,305478,2437142,7424682,2518768,5346428,1021297,6207373,193652,4983622,3700753,3386165,9710358,6839434,6956281,8696863,1559655,6443289,124277,12291609,11041854,831715,33449,9532785,511016,10791419
2632,Male,50+,Indoors,Contractor,2082415,1690388,8696863,511016,6839434,4737648,3648305,3918124,7023946,12291609,33449,4546014,11433316,9532785,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,3811042
2633,Female,50+,Indoors,Contractor,511016,6839434,4546014,12285424,33449,1690388,3648305,3918124,7023946,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11049346,8036406,6133638,10065428
2634,Female,30-50,Outdoors,Professor,5944112,6956281,4305103,2082415,9532785,4737648,11150622,6839434,8696863,33449,11041854,511016,1690388,3811042,4546014,1559655,6443289,8286890,193652,124277,3427815,12291609,8036406,11433316,831715
2635,Male,18-30,Outdoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2636,Male,50+,Indoors,Contractor,8015926,9710358,5944112,3700753,3386165,1816056,8696863,193652,2518768,6956281,4983622,831715,3811042,511016,4737648,1559655,6443289,12291609,124277,11041854,33449,9532785,11433316,6839434,6207373
2637,Female,18-30,Outdoors,Student,4951277,6451873,2045991,13218693,11781190,2495446,6324076,1559655,6443289,835683,7487418,7669807,6230399,1021297,2599807,9332217,9135603,9164087,8351884,4924314,1910856,13544734,884518,8403711,1615614
2638,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2639,Male,50+,Indoors,Contractor,7511594,835683,13247914,9216587,4082771,8310025,5521358,33449,5311947,8232938,1910856,7240753,13012773,10659884,2671651,1559655,6443289,6451873,11041854,5346428,10791419,13544734,10986404,1021297,2271256
2640,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2641,Female,18-30,Indoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
2642,Male,30-50,Indoors,Professor,1559655,6443289,1629582,1758811,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638,3918124
2643,Female,18-30,Outdoors,Student,7669807,2045991,6324076,835683,1559655,6443289,7487418,1021297,11781190,4951277,9135603,6230399,13218693,2495446,9332217,6451873,2599807,9164087,4924314,1910856,8351884,13544734,884518,8403711,1615614
2644,Male,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
2645,Female,30-50,Indoors,Professor,10065428,511016,13644495,6839434,4546014,12285424,1690388,3918124,10072787,124277,3648305,11041854,33449,9532785,11433316,1559655,6443289,12291609,193652,8286890,3427815,7023946,8036406,6133638,4737648
2646,Female,18-30,Outdoors,Student,1559655,6443289,1629582,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,892315,2475239,3427815,11049346,8036406,6133638,3918124
2647,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2648,Male,18-30,Indoors,Student,1559655,6443289,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,1758811,4116862,5324390,1293971,3171362,1163153,1629582,892315,2475239,3427815,11049346,8036406,6133638,3918124
2649,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2650,Female,50+,Indoors,Contractor,10065428,511016,4546014,12285424,6839434,1690388,3648305,3918124,7023946,12291609,33449,9532785,11433316,13644495,10072787,1559655,6443289,193652,8286890,124277,3427815,11041854,8036406,6133638,4737648
2651,Male,50+,Outdoors,Contractor,1816056,2518768,831715,2082415,4983622,3811042,5944112,124277,1690388,6956281,11433316,11150622,8696863,511016,6839434,1559655,6443289,193652,8286890,12291609,11041854,33449,9532785,4737648,3386165
2652,Female,30-50,Indoors,Professor,4215596,3332725,7658608,6451873,10791419,13012773,10659884,3700753,5346428,4983622,5359984,1741540,3386165,6956281,831715,1559655,6443289,511016,124277,33449,11041854,1021297,6839434,8696863,6725611
2653,Male,30-50,Outdoors,Professor,13247914,7240753,8310025,9216587,835683,7778720,10659884,2671651,8232938,1910856,4082771,5521358,13012773,5346428,10791419,1559655,6443289,33449,11041854,13544734,5311947,6451873,10986404,1021297,7511594
2654,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2655,Male,30-50,Outdoors,Professor,2082415,10072787,8696863,6839434,4546014,4737648,9532785,3918124,11041854,3648305,12291609,511016,33449,11433316,1690388,1559655,6443289,8286890,193652,7023946,3427815,124277,8036406,6133638,3811042
2656,Male,30-50,Indoors,Professor,1559655,6443289,1629582,1758811,1084712,3411845,2275891,6896055,6502910,2596677,1024587,11388684,4573768,2475239,4116862,5324390,1293971,3171362,1163153,892315,3427815,11049346,8036406,6133638,3918124
2657,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2658,Male,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
2659,Female,30-50,Indoors,Professor,511016,4546014,6839434,1690388,3648305,13644495,11433316,3918124,9532785,193652,10072787,124277,7023946,12291609,11041854,1559655,6443289,1629582,33449,1758811,3427815,8286890,8036406,6133638,10065428
2660,Female,50+,Outdoors,Contractor,6839434,12285424,4546014,7023946,33449,1690388,3648305,3918124,8286890,12291609,11041854,9532785,11433316,13644495,10072787,1559655,6443289,193652,7136371,124277,3427815,11049346,8036406,6133638,511016
